Case_ID,Stage,Molecule,Charge,Multiplicity,Num_Electrons,Basis,Basis_Source,Active_Space,Active_Electrons,Active_Orbitals,Mapper,N_Qubit,N_Qubit_Source,Method,Ansatz,Ansatz_Reps,Backend_Platform,Optimizer,Opt_Options,Shots,Qiskit_Version,TN_Layers_Network,TN_Layers_Circuit,TN_Ansatz,Optimization_Mode,Measurement_Method,Qasm_Ansatz_File,Qasm_Ansatz_SHA256,Num_Opt_Params_Phi,Num_Opt_Params_Theta,Num_ExpVals_Per_Iter,Notes,Est_QPU_Time_S_At_30_Iter,Est_QPU_Time_Cumulative_S
17,1_screen,H2,0,1,2,6-31g,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,EfficientSU2,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),pauli,,,16,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets (H2 has no core to freeze). Standard per-Pauli-string measurement (baseline).",91.153,7554.336
18,1_screen,H2,0,1,2,6-31g,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,RealAmplitudes,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),pauli,,,8,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets (H2 has no core to freeze). Standard per-Pauli-string measurement (baseline).",91.153,7645.489
21,1_screen,H2,0,1,2,6-31g,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,EfficientSU2,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),grouped,,,16,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets (H2 has no core to freeze). Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",91.153,7736.641
22,1_screen,H2,0,1,2,6-31g,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,RealAmplitudes,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),grouped,,,8,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets (H2 has no core to freeze). Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",91.153,7827.794
33,1_screen,H2,0,1,2,cc-pvdz,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,EfficientSU2,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),pauli,,,16,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets (H2 has no core to freeze). Standard per-Pauli-string measurement (baseline).",91.153,7918.946
34,1_screen,H2,0,1,2,cc-pvdz,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,RealAmplitudes,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),pauli,,,8,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets (H2 has no core to freeze). Standard per-Pauli-string measurement (baseline).",91.153,8010.099
37,1_screen,H2,0,1,2,cc-pvdz,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,EfficientSU2,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),grouped,,,16,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets (H2 has no core to freeze). Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",91.153,8101.251
38,1_screen,H2,0,1,2,cc-pvdz,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,RealAmplitudes,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),grouped,,,8,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets (H2 has no core to freeze). Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",91.153,8192.404
49,1_screen,H2,0,1,2,cc-pvtz,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,EfficientSU2,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),pauli,,,16,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets (H2 has no core to freeze). Standard per-Pauli-string measurement (baseline).",91.153,8283.556
50,1_screen,H2,0,1,2,cc-pvtz,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,RealAmplitudes,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),pauli,,,8,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets (H2 has no core to freeze). Standard per-Pauli-string measurement (baseline).",91.153,8374.709
53,1_screen,H2,0,1,2,cc-pvtz,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,EfficientSU2,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),grouped,,,16,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets (H2 has no core to freeze). Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",91.153,8465.861
54,1_screen,H2,0,1,2,cc-pvtz,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,RealAmplitudes,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),grouped,,,8,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets (H2 has no core to freeze). Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",91.153,8557.014
65,1_screen,H2,0,1,2,def2-svp,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,EfficientSU2,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),pauli,,,16,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets (H2 has no core to freeze). Standard per-Pauli-string measurement (baseline).",91.153,8648.166
66,1_screen,H2,0,1,2,def2-svp,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,RealAmplitudes,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),pauli,,,8,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets (H2 has no core to freeze). Standard per-Pauli-string measurement (baseline).",91.153,8739.319
69,1_screen,H2,0,1,2,def2-svp,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,EfficientSU2,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),grouped,,,16,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets (H2 has no core to freeze). Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",91.153,8830.472
70,1_screen,H2,0,1,2,def2-svp,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,RealAmplitudes,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),grouped,,,8,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets (H2 has no core to freeze). Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",91.153,8921.624
81,1_screen,H2,0,1,2,def2-tzvp,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,EfficientSU2,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),pauli,,,16,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets (H2 has no core to freeze). Standard per-Pauli-string measurement (baseline).",91.153,9012.777
82,1_screen,H2,0,1,2,def2-tzvp,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,RealAmplitudes,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),pauli,,,8,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets (H2 has no core to freeze). Standard per-Pauli-string measurement (baseline).",91.153,9103.929
85,1_screen,H2,0,1,2,def2-tzvp,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,EfficientSU2,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),grouped,,,16,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets (H2 has no core to freeze). Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",91.153,9195.082
86,1_screen,H2,0,1,2,def2-tzvp,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,RealAmplitudes,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),grouped,,,8,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets (H2 has no core to freeze). Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",91.153,9286.234
97,1_screen,H2,0,1,2,qvSZP,grimme_qvszp,valence_cas,2,2,JW,4,jw_exact,VQE,EfficientSU2,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),pauli,,,16,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets (H2 has no core to freeze). Standard per-Pauli-string measurement (baseline).",91.153,9377.387
98,1_screen,H2,0,1,2,qvSZP,grimme_qvszp,valence_cas,2,2,JW,4,jw_exact,VQE,RealAmplitudes,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),pauli,,,8,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets (H2 has no core to freeze). Standard per-Pauli-string measurement (baseline).",91.153,9468.539
101,1_screen,H2,0,1,2,qvSZP,grimme_qvszp,valence_cas,2,2,JW,4,jw_exact,VQE,EfficientSU2,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),grouped,,,16,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets (H2 has no core to freeze). Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",91.153,9559.692
102,1_screen,H2,0,1,2,qvSZP,grimme_qvszp,valence_cas,2,2,JW,4,jw_exact,VQE,RealAmplitudes,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),grouped,,,8,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets (H2 has no core to freeze). Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",91.153,9650.844
113,1_screen,Li2,0,1,6,sto-3g,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,EfficientSU2,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),pauli,,,16,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Standard per-Pauli-string measurement (baseline).",91.153,9741.997
114,1_screen,Li2,0,1,6,sto-3g,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,RealAmplitudes,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),pauli,,,8,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Standard per-Pauli-string measurement (baseline).",91.153,9833.149
117,1_screen,Li2,0,1,6,sto-3g,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,EfficientSU2,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),grouped,,,16,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",91.153,9924.302
118,1_screen,Li2,0,1,6,sto-3g,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,RealAmplitudes,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),grouped,,,8,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",91.153,10015.455
129,1_screen,Li2,0,1,6,6-31g,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,EfficientSU2,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),pauli,,,16,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Standard per-Pauli-string measurement (baseline).",91.153,10106.607
130,1_screen,Li2,0,1,6,6-31g,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,RealAmplitudes,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),pauli,,,8,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Standard per-Pauli-string measurement (baseline).",91.153,10197.760
133,1_screen,Li2,0,1,6,6-31g,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,EfficientSU2,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),grouped,,,16,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",91.153,10288.912
134,1_screen,Li2,0,1,6,6-31g,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,RealAmplitudes,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),grouped,,,8,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",91.153,10380.065
145,1_screen,Li2,0,1,6,cc-pvdz,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,EfficientSU2,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),pauli,,,16,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Standard per-Pauli-string measurement (baseline).",91.153,10471.217
146,1_screen,Li2,0,1,6,cc-pvdz,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,RealAmplitudes,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),pauli,,,8,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Standard per-Pauli-string measurement (baseline).",91.153,10562.370
149,1_screen,Li2,0,1,6,cc-pvdz,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,EfficientSU2,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),grouped,,,16,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",91.153,10653.522
150,1_screen,Li2,0,1,6,cc-pvdz,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,RealAmplitudes,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),grouped,,,8,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",91.153,10744.675
161,1_screen,Li2,0,1,6,cc-pvtz,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,EfficientSU2,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),pauli,,,16,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Standard per-Pauli-string measurement (baseline).",91.153,10835.827
162,1_screen,Li2,0,1,6,cc-pvtz,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,RealAmplitudes,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),pauli,,,8,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Standard per-Pauli-string measurement (baseline).",91.153,10926.980
165,1_screen,Li2,0,1,6,cc-pvtz,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,EfficientSU2,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),grouped,,,16,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",91.153,11018.132
166,1_screen,Li2,0,1,6,cc-pvtz,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,RealAmplitudes,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),grouped,,,8,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",91.153,11109.285
177,1_screen,Li2,0,1,6,def2-svp,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,EfficientSU2,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),pauli,,,16,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Standard per-Pauli-string measurement (baseline).",91.153,11200.438
178,1_screen,Li2,0,1,6,def2-svp,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,RealAmplitudes,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),pauli,,,8,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Standard per-Pauli-string measurement (baseline).",91.153,11291.590
181,1_screen,Li2,0,1,6,def2-svp,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,EfficientSU2,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),grouped,,,16,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",91.153,11382.743
182,1_screen,Li2,0,1,6,def2-svp,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,RealAmplitudes,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),grouped,,,8,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",91.153,11473.895
193,1_screen,Li2,0,1,6,def2-tzvp,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,EfficientSU2,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),pauli,,,16,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Standard per-Pauli-string measurement (baseline).",91.153,11565.048
194,1_screen,Li2,0,1,6,def2-tzvp,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,RealAmplitudes,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),pauli,,,8,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Standard per-Pauli-string measurement (baseline).",91.153,11656.200
197,1_screen,Li2,0,1,6,def2-tzvp,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,EfficientSU2,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),grouped,,,16,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",91.153,11747.353
198,1_screen,Li2,0,1,6,def2-tzvp,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,RealAmplitudes,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),grouped,,,8,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",91.153,11838.505
209,1_screen,Li2,0,1,6,qvSZP,grimme_qvszp,valence_cas,2,2,JW,4,jw_exact,VQE,EfficientSU2,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),pauli,,,16,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Standard per-Pauli-string measurement (baseline).",91.153,11929.658
210,1_screen,Li2,0,1,6,qvSZP,grimme_qvszp,valence_cas,2,2,JW,4,jw_exact,VQE,RealAmplitudes,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),pauli,,,8,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Standard per-Pauli-string measurement (baseline).",91.153,12020.810
213,1_screen,Li2,0,1,6,qvSZP,grimme_qvszp,valence_cas,2,2,JW,4,jw_exact,VQE,EfficientSU2,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),grouped,,,16,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",91.153,12111.963
214,1_screen,Li2,0,1,6,qvSZP,grimme_qvszp,valence_cas,2,2,JW,4,jw_exact,VQE,RealAmplitudes,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),grouped,,,8,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",91.153,12203.115
